Farming implementation started at 2025-03-08 11:04:52
Using XP formula: 20 + (farmingLevel * 5)
Processing silentgear
potted_netherwood_sapling - Farming Level: 0, XP: 20
melonpopsicleitem - Farming Level: 0, XP: 20
glowberrypopsicleitem - Farming Level: 0, XP: 20
Processing productivebees
advanced_spruce_canvas_beehive - Farming Level: 300, XP: 1520
advanced_driftwood_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_cypress_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_cobalt_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_baobab_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_socotra_beehive - Farming Level: 300, XP: 1520
advanced_umbran_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_kapok_beehive - Farming Level: 300, XP: 1520
comb_milky - Farming Level: 0, XP: 20
advanced_jacaranda_canvas_beehive - Farming Level: 300, XP: 1520
advanced_yucca_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_dead_beehive - Farming Level: 300, XP: 1520
crimson_bee_nest - Farming Level: 0, XP: 20
advanced_regions_unexplored_willow_beehive - Farming Level: 300, XP: 1520
advanced_redwood_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_maple_beehive - Farming Level: 300, XP: 1520
advanced_cherry_beehive - Farming Level: 300, XP: 1520
advanced_bamboo_beehive - Farming Level: 300, XP: 1520
advanced_mahogany_canvas_beehive - Farming Level: 300, XP: 1520
advanced_bamboo_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_redwood_beehive - Farming Level: 300, XP: 1520
advanced_cherry_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_magnolia_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_blue_bioshroom_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_pink_bioshroom_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_blackwood_beehive - Farming Level: 300, XP: 1520
expansion_box_aspen_canvas - Farming Level: 0, XP: 20
advanced_fir_canvas_beehive - Farming Level: 300, XP: 1520
advanced_snake_block_canvas_beehive - Farming Level: 300, XP: 1520
advanced_river_canvas_beehive - Farming Level: 300, XP: 1520
expansion_box_bamboo_canvas - Farming Level: 0, XP: 20
warped_bee_nest - Farming Level: 0, XP: 20
bamboo_hive - Farming Level: 0, XP: 20
advanced_maple_canvas_beehive - Farming Level: 300, XP: 1520
bumble_bee_nest - Farming Level: 0, XP: 20
advanced_regions_unexplored_yellow_bioshroom_beehive - Farming Level: 300, XP: 1520
advanced_oak_canvas_beehive - Farming Level: 300, XP: 1520
advanced_birch_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_green_bioshroom_beehive - Farming Level: 300, XP: 1520
advanced_birch_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_larch_beehive - Farming Level: 300, XP: 1520
advanced_oak_beehive - Farming Level: 300, XP: 1520
advanced_palm_canvas_beehive - Farming Level: 300, XP: 1520
advanced_acacia_canvas_beehive - Farming Level: 300, XP: 1520
advanced_dark_oak_beehive - Farming Level: 300, XP: 1520
advanced_dead_canvas_beehive - Farming Level: 300, XP: 1520
feeder - Farming Level: 0, XP: 20
advanced_comb_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_mauve_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_joshua_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_palm_beehive - Farming Level: 300, XP: 1520
advanced_mangrove_canvas_beehive - Farming Level: 300, XP: 1520
advanced_dark_oak_canvas_beehive - Farming Level: 300, XP: 1520
advanced_hellbark_canvas_beehive - Farming Level: 300, XP: 1520
advanced_crimson_beehive - Farming Level: 300, XP: 1520
breeding_chamber - Farming Level: 0, XP: 20
advanced_crimson_canvas_beehive - Farming Level: 300, XP: 1520
advanced_jungle_canvas_beehive - Farming Level: 300, XP: 1520
advanced_spruce_beehive - Farming Level: 300, XP: 1520
advanced_grimwood_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_pine_beehive - Farming Level: 300, XP: 1520
advanced_acacia_beehive - Farming Level: 300, XP: 1520
advanced_willow_canvas_beehive - Farming Level: 300, XP: 1520
advanced_concrete_canvas_beehive - Farming Level: 300, XP: 1520
advanced_mangrove_beehive - Farming Level: 300, XP: 1520
expansion_box_bamboo - Farming Level: 0, XP: 20
advanced_warped_beehive - Farming Level: 300, XP: 1520
advanced_kousa_canvas_beehive - Farming Level: 300, XP: 1520
advanced_warped_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_eucalyptus_beehive - Farming Level: 300, XP: 1520
advanced_snake_block_beehive - Farming Level: 300, XP: 1520
advanced_aspen_canvas_beehive - Farming Level: 300, XP: 1520
advanced_magic_canvas_beehive - Farming Level: 300, XP: 1520
advanced_rosewood_canvas_beehive - Farming Level: 300, XP: 1520
advanced_wisteria_canvas_beehive - Farming Level: 300, XP: 1520
advanced_jungle_beehive - Farming Level: 300, XP: 1520
advanced_spruce_canvas_beehive - Farming Level: 300, XP: 1520
advanced_driftwood_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_cypress_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_cobalt_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_baobab_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_socotra_beehive - Farming Level: 300, XP: 1520
advanced_umbran_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_kapok_beehive - Farming Level: 300, XP: 1520
comb_milky - Farming Level: 0, XP: 20
spawn_egg_configurable_bee - Farming Level: 0, XP: 20
bee_bomb_angry - Farming Level: 0, XP: 20
advanced_jacaranda_canvas_beehive - Farming Level: 300, XP: 1520
advanced_yucca_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_dead_beehive - Farming Level: 300, XP: 1520
crimson_bee_nest - Farming Level: 0, XP: 20
bee_bomb - Farming Level: 0, XP: 20
advanced_regions_unexplored_willow_beehive - Farming Level: 300, XP: 1520
spawn_egg_reed_bee - Farming Level: 0, XP: 20
spawn_egg_cupid_bee - Farming Level: 0, XP: 20
spawn_egg_leafcutter_bee - Farming Level: 0, XP: 20
advanced_redwood_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_maple_beehive - Farming Level: 300, XP: 1520
advanced_cherry_beehive - Farming Level: 300, XP: 1520
advanced_bamboo_beehive - Farming Level: 300, XP: 1520
advanced_mahogany_canvas_beehive - Farming Level: 300, XP: 1520
spawn_egg_green_carpenter_bee - Farming Level: 0, XP: 20
advanced_bamboo_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_redwood_beehive - Farming Level: 300, XP: 1520
advanced_cherry_canvas_beehive - Farming Level: 300, XP: 1520
spawn_egg_neon_cuckoo_bee - Farming Level: 0, XP: 20
advanced_regions_unexplored_magnolia_beehive - Farming Level: 300, XP: 1520
warped_bee_nest - Farming Level: 0, XP: 20
spawn_egg_chocolate_mining_bee - Farming Level: 0, XP: 20
advanced_regions_unexplored_blue_bioshroom_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_pink_bioshroom_beehive - Farming Level: 300, XP: 1520
upgrade_bee_sampler - Farming Level: 0, XP: 20
advanced_regions_unexplored_blackwood_beehive - Farming Level: 300, XP: 1520
expansion_box_aspen_canvas - Farming Level: 0, XP: 20
spawn_egg_quarry_bee - Farming Level: 0, XP: 20
spawn_egg_creeper_bee - Farming Level: 0, XP: 20
advanced_fir_canvas_beehive - Farming Level: 300, XP: 1520
advanced_snake_block_canvas_beehive - Farming Level: 300, XP: 1520
advanced_river_canvas_beehive - Farming Level: 300, XP: 1520
expansion_box_bamboo_canvas - Farming Level: 0, XP: 20
spawn_egg_dye_bee - Farming Level: 0, XP: 20
upgrade_breeding - Farming Level: 0, XP: 20
spawn_egg_hoarder_bee - Farming Level: 0, XP: 20
bamboo_hive - Farming Level: 0, XP: 20
advanced_maple_canvas_beehive - Farming Level: 300, XP: 1520
bumble_bee_nest - Farming Level: 0, XP: 20
advanced_regions_unexplored_yellow_bioshroom_beehive - Farming Level: 300, XP: 1520
advanced_oak_canvas_beehive - Farming Level: 300, XP: 1520
advanced_birch_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_green_bioshroom_beehive - Farming Level: 300, XP: 1520
advanced_birch_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_larch_beehive - Farming Level: 300, XP: 1520
spawn_egg_yellow_black_carpenter_bee - Farming Level: 0, XP: 20
spawn_egg_resin_bee - Farming Level: 0, XP: 20
advanced_oak_beehive - Farming Level: 300, XP: 1520
advanced_palm_canvas_beehive - Farming Level: 300, XP: 1520
advanced_acacia_canvas_beehive - Farming Level: 300, XP: 1520
spawn_egg_collector_bee - Farming Level: 100, XP: 520
advanced_dark_oak_beehive - Farming Level: 300, XP: 1520
advanced_dead_canvas_beehive - Farming Level: 300, XP: 1520
feeder - Farming Level: 0, XP: 20
advanced_comb_canvas_beehive - Farming Level: 300, XP: 1520
sturdy_bee_cage - Farming Level: 0, XP: 20
advanced_regions_unexplored_mauve_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_joshua_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_palm_beehive - Farming Level: 300, XP: 1520
advanced_mangrove_canvas_beehive - Farming Level: 300, XP: 1520
advanced_dark_oak_canvas_beehive - Farming Level: 300, XP: 1520
bee_nest_diamond_helmet - Farming Level: 300, XP: 1520
advanced_hellbark_canvas_beehive - Farming Level: 300, XP: 1520
advanced_crimson_beehive - Farming Level: 300, XP: 1520
upgrade_not_babee - Farming Level: 0, XP: 20
breeding_chamber - Farming Level: 0, XP: 20
advanced_crimson_canvas_beehive - Farming Level: 300, XP: 1520
spawn_egg_mason_bee - Farming Level: 0, XP: 20
advanced_jungle_canvas_beehive - Farming Level: 300, XP: 1520
spawn_egg_bumble_bee - Farming Level: 0, XP: 20
advanced_spruce_beehive - Farming Level: 300, XP: 1520
spawn_egg_nomad_bee - Farming Level: 0, XP: 20
spawn_egg_digger_bee - Farming Level: 0, XP: 20
advanced_grimwood_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_pine_beehive - Farming Level: 300, XP: 1520
advanced_acacia_beehive - Farming Level: 300, XP: 1520
advanced_willow_canvas_beehive - Farming Level: 300, XP: 1520
spawn_egg_farmer_bee - Farming Level: 0, XP: 20
advanced_concrete_canvas_beehive - Farming Level: 300, XP: 1520
spawn_egg_rancher_bee - Farming Level: 0, XP: 20
spawn_egg_blue_banded_bee - Farming Level: 0, XP: 20
honeycomb_milky - Farming Level: 0, XP: 20
spawn_egg_sweat_bee - Farming Level: 0, XP: 20
advanced_mangrove_beehive - Farming Level: 300, XP: 1520
adv_breed_all_bees - Farming Level: 0, XP: 20
spawn_egg_ashy_mining_bee - Farming Level: 0, XP: 20
bee_cage - Farming Level: 0, XP: 20
expansion_box_bamboo - Farming Level: 0, XP: 20
advanced_warped_beehive - Farming Level: 300, XP: 1520
advanced_kousa_canvas_beehive - Farming Level: 300, XP: 1520
advanced_warped_canvas_beehive - Farming Level: 300, XP: 1520
advanced_regions_unexplored_eucalyptus_beehive - Farming Level: 300, XP: 1520
spawn_egg_lumber_bee - Farming Level: 0, XP: 20
advanced_snake_block_beehive - Farming Level: 300, XP: 1520
advanced_aspen_canvas_beehive - Farming Level: 300, XP: 1520
milk_bottle - Farming Level: 0, XP: 20
adv_breed_bee - Farming Level: 0, XP: 20
advanced_magic_canvas_beehive - Farming Level: 300, XP: 1520
advanced_rosewood_canvas_beehive - Farming Level: 300, XP: 1520
advanced_wisteria_canvas_beehive - Farming Level: 300, XP: 1520
advanced_jungle_beehive - Farming Level: 300, XP: 1520
Processing mcwtrpdoors
print_bamboo - Farming Level: 0, XP: 20
Processing ars_nouveau
blue_archwood_sapling - Farming Level: 0, XP: 20
potted_purple_archwood_sapling - Farming Level: 0, XP: 20
purple_archwood_sapling - Farming Level: 0, XP: 20
red_archwood_sapling - Farming Level: 0, XP: 20
sourceberry_sack - Farming Level: 0, XP: 20
whirlisprig_flower - Farming Level: 0, XP: 20
green_archwood_sapling - Farming Level: 0, XP: 20
sourceberry_bush - Farming Level: 0, XP: 20
magebloom_crop - Farming Level: 0, XP: 20
potted_red_archwood_sapling - Farming Level: 0, XP: 20
potted_green_archwood_sapling - Farming Level: 0, XP: 20
potted_magebloom_crop - Farming Level: 0, XP: 20
potted_blue_archwood_sapling - Farming Level: 0, XP: 20
blue_archwood_sapling - Farming Level: 0, XP: 20
whirlisprig_flower - Farming Level: 0, XP: 20
purple_archwood_sapling - Farming Level: 0, XP: 20
glyph_grow - Farming Level: 0, XP: 20
red_archwood_sapling - Farming Level: 0, XP: 20
sourceberry_sack - Farming Level: 0, XP: 20
glyph_harvest - Farming Level: 0, XP: 20
green_archwood_sapling - Farming Level: 0, XP: 20
ritual_animal_summon - Farming Level: 0, XP: 20
sourceberry_bush - Farming Level: 0, XP: 20
magebloom_crop - Farming Level: 0, XP: 20
ritual_flowering - Farming Level: 0, XP: 20
source_berry_roll - Farming Level: 0, XP: 20
glyph_dampen - Farming Level: 0, XP: 20
ritual_harvest - Farming Level: 0, XP: 20
ritual_overgrowth - Farming Level: 0, XP: 20
source_berry_pie - Farming Level: 0, XP: 20
Processing domum_ornamentum
wheat_extra - Farming Level: 0, XP: 20
green_cactus_extra - Farming Level: 0, XP: 20
cactus_extra - Farming Level: 0, XP: 20
wheat_extra - Farming Level: 0, XP: 20
green_cactus_extra - Farming Level: 0, XP: 20
cactus_extra - Farming Level: 0, XP: 20
Processing mekanismtools
bronze_hoe - Farming Level: 200, XP: 1020
steel_hoe - Farming Level: 200, XP: 1020
refined_glowstone_hoe - Farming Level: 100, XP: 520
osmium_hoe - Farming Level: 0, XP: 20
refined_obsidian_hoe - Farming Level: 0, XP: 20
lapis_lazuli_hoe - Farming Level: 0, XP: 20
Processing endermanoverhaul
flower_fields_enderman_spawn_egg - Farming Level: 0, XP: 20
mushroom_fields_enderman_spawn_egg - Farming Level: 0, XP: 20
Processing xycraft_machines
planter - Farming Level: 0, XP: 20
planter - Farming Level: 0, XP: 20
module_bastille - Farming Level: 0, XP: 20
Processing modern_industrialization
plant_oil - Farming Level: 0, XP: 20
propene - Farming Level: 0, XP: 20
distillation_tower - Farming Level: 0, XP: 20
distillery - Farming Level: 0, XP: 20
plant_oil_bucket - Farming Level: 0, XP: 20
distillation_tower - Farming Level: 0, XP: 20
distillery - Farming Level: 0, XP: 20
propene_bucket - Farming Level: 0, XP: 20
Processing cookingforblockheads
fruit_basket - Farming Level: 0, XP: 20
milk_jar - Farming Level: 0, XP: 20
cow_jar - Farming Level: 0, XP: 20
fruit_basket - Farming Level: 0, XP: 20
milk_jar - Farming Level: 0, XP: 20
cow_jar - Farming Level: 0, XP: 20
Processing mysticalagriculture
unexplored_wood_crop - Farming Level: 200, XP: 1020
refined_glowstone_crop - Farming Level: 200, XP: 1020
sky_steel_crop - Farming Level: 200, XP: 1020
emerald_crop - Farming Level: 200, XP: 1020
experience_crop - Farming Level: 200, XP: 1020
coral_crop - Farming Level: 200, XP: 1020
nature_crop - Farming Level: 200, XP: 1020
stone_crop - Farming Level: 200, XP: 1020
spirited_crystal_crop - Farming Level: 200, XP: 1020
nether_star_crop - Farming Level: 200, XP: 1020
soulium_ingot_block - Farming Level: 200, XP: 1020
iron_crop - Farming Level: 200, XP: 1020
nickel_crop - Farming Level: 200, XP: 1020
rose_gold_crop - Farming Level: 200, XP: 1020
slimesteel_crop - Farming Level: 200, XP: 1020
flux_infused_gem_crop - Farming Level: 200, XP: 1020
enchanter - Farming Level: 200, XP: 1020
lumium_crop - Farming Level: 200, XP: 1020
quartz_enriched_iron_crop - Farming Level: 200, XP: 1020
chicken_crop - Farming Level: 200, XP: 1020
flux_infused_ingot_crop - Farming Level: 200, XP: 1020
blizz_crop - Farming Level: 200, XP: 1020
skeleton_crop - Farming Level: 200, XP: 1020
silicon_crop - Farming Level: 200, XP: 1020
invar_crop - Farming Level: 200, XP: 1020
diamond_crop - Farming Level: 200, XP: 1020
end_steel_crop - Farming Level: 200, XP: 1020
inferium_farmland - Farming Level: 100, XP: 520
nitro_crystal_crop - Farming Level: 200, XP: 1020
awakened_supremium_growth_accelerator - Farming Level: 500, XP: 2520
silver_crop - Farming Level: 200, XP: 1020
dark_steel_crop - Farming Level: 200, XP: 1020
seed_reprocessor - Farming Level: 200, XP: 1020
kivi_crop - Farming Level: 200, XP: 1020
fire_crop - Farming Level: 200, XP: 1020
tertium_farmland - Farming Level: 300, XP: 1520
gaia_spirit_crop - Farming Level: 200, XP: 1020
prosperity_block - Farming Level: 200, XP: 1020
platinum_crop - Farming Level: 200, XP: 1020
vibrant_alloy_crop - Farming Level: 200, XP: 1020
marble_crop - Farming Level: 200, XP: 1020
imperium_block - Farming Level: 400, XP: 2020
rubber_crop - Farming Level: 200, XP: 1020
blitz_crop - Farming Level: 200, XP: 1020
rabbit_crop - Farming Level: 200, XP: 1020
osmium_crop - Farming Level: 200, XP: 1020
gold_crop - Farming Level: 200, XP: 1020
essence_vessel - Farming Level: 200, XP: 1020
supremium_ingot_block - Farming Level: 500, XP: 2520
tertium_gemstone_block - Farming Level: 300, XP: 1520
fluorite_crop - Farming Level: 200, XP: 1020
peridot_crop - Farming Level: 200, XP: 1020
soulium_gemstone_block - Farming Level: 200, XP: 1020
black_quartz_crop - Farming Level: 200, XP: 1020
soulstone_smooth - Farming Level: 200, XP: 1020
terrasteel_crop - Farming Level: 200, XP: 1020
deepslate_prosperity_ore - Farming Level: 200, XP: 1020
sheep_crop - Farming Level: 200, XP: 1020
brass_crop - Farming Level: 200, XP: 1020
basalt_crop - Farming Level: 200, XP: 1020
manyullyn_crop - Farming Level: 200, XP: 1020
prudentium_ingot_block - Farming Level: 200, XP: 1020
ruby_crop - Farming Level: 200, XP: 1020
ironwood_crop - Farming Level: 200, XP: 1020
end_crop - Farming Level: 200, XP: 1020
zinc_crop - Farming Level: 200, XP: 1020
water_crop - Farming Level: 200, XP: 1020
prudentium_growth_accelerator - Farming Level: 200, XP: 1020
witherproof_block - Farming Level: 200, XP: 1020
honey_crop - Farming Level: 200, XP: 1020
imperium_ingot_block - Farming Level: 400, XP: 2020
sky_stone_crop - Farming Level: 200, XP: 1020
nether_crop - Farming Level: 200, XP: 1020
xychorium_gem_crop - Farming Level: 200, XP: 1020
obsidian_crop - Farming Level: 200, XP: 1020
energetic_alloy_crop - Farming Level: 200, XP: 1020
redstone_crop - Farming Level: 200, XP: 1020
tertium_ingot_block - Farming Level: 300, XP: 1520
prudentium_block - Farming Level: 200, XP: 1020
aluminum_crop - Farming Level: 200, XP: 1020
certus_quartz_crop - Farming Level: 200, XP: 1020
soulstone - Farming Level: 200, XP: 1020
menril_crop - Farming Level: 200, XP: 1020
deepslate_crop - Farming Level: 200, XP: 1020
azure_silver_crop - Farming Level: 200, XP: 1020
deepslate_inferium_ore - Farming Level: 200, XP: 1020
nether_quartz_crop - Farming Level: 200, XP: 1020
draconium_crop - Farming Level: 200, XP: 1020
copper_crop - Farming Level: 200, XP: 1020
breeze_crop - Farming Level: 200, XP: 1020
hepatizon_crop - Farming Level: 200, XP: 1020
bronze_crop - Farming Level: 200, XP: 1020
tertium_growth_accelerator - Farming Level: 300, XP: 1520
constantan_crop - Farming Level: 200, XP: 1020
soul_extractor - Farming Level: 200, XP: 1020
elementium_crop - Farming Level: 200, XP: 1020
pig_iron_crop - Farming Level: 200, XP: 1020
amethyst_crop - Farming Level: 200, XP: 1020
prismarine_crop - Farming Level: 200, XP: 1020
crimson_iron_crop - Farming Level: 200, XP: 1020
harvester - Farming Level: 300, XP: 1520
apatite_crop - Farming Level: 200, XP: 1020
sapphire_crop - Farming Level: 200, XP: 1020
copper_alloy_crop - Farming Level: 200, XP: 1020
starmetal_crop - Farming Level: 200, XP: 1020
blazing_crystal_crop - Farming Level: 200, XP: 1020
prudentium_gemstone_block - Farming Level: 200, XP: 1020
inferium_growth_accelerator - Farming Level: 100, XP: 520
saltpeter_crop - Farming Level: 200, XP: 1020
awakened_supremium_gemstone_block - Farming Level: 500, XP: 2520
mystical_flower_crop - Farming Level: 200, XP: 1020
sulfur_crop - Farming Level: 200, XP: 1020
fiery_ingot_crop - Farming Level: 200, XP: 1020
dye_crop - Farming Level: 200, XP: 1020
